"FaciltyId","Year","Measure","Note"
"50382",2017,"I_006_01","7"
"50382",2018,"I_006_01","7"
"50396",2016,"I_006_01","4"
"50417",2017,"I_006_01","7"
"50417",2018,"I_006_01","7"
"50438",2017,"I_006_01","7"
"50438",2018,"I_006_01","7"
"50441",2017,"I_006_01","5"
"50441",2018,"I_006_01","5"
"50457",2017,"I_006_01","7"
"50457",2018,"I_006_01","7"
"50471",2017,"I_006_01","5"
"50471",2018,"I_006_01","5"
"50485",2017,"I_006_01","7"
"50485",2018,"I_006_01","7"
"50498",2017,"I_006_01","5"
"50498",2018,"I_006_01","5"
"50503",2017,"I_006_01","7"
"50503",2018,"I_006_01","7"
"50549",2016,"I_006_01","4"
"50549",2017,"I_006_01","7"
"50567",2017,"I_006_01","7"
"50567",2018,"I_006_01","7"
"50573",2016,"I_006_01","4"
"50573",2017,"I_006_01","7"
"50580",2017,"I_006_01","5"
"50580",2018,"I_006_01","5"
"50599",2017,"I_006_01","7"
"50599",2018,"I_006_01","7"
"50603",2017,"I_006_01","5"
"50603",2018,"I_006_01","5"
"50624",2016,"I_006_01","4"
"50624",2017,"I_006_01","7"
"50624",2018,"I_006_01","7"
"50625",2016,"I_006_01","4"
"50625",2018,"I_006_01","5"
"50668",2017,"I_006_01","7"
"50668",2018,"I_006_01","7"
"50696",2017,"I_006_01","7"
"50696",2018,"I_006_01","7"
"50717",2016,"I_006_01","4"
"50739",2016,"I_006_01","4"
"50739",2017,"I_006_01","7"
"50739",2018,"I_006_01","7"
"50757",2017,"I_006_01","7"
"50757",2018,"I_006_01","7"
"53027",2016,"I_006_01","4"
"53031",2016,"I_006_01","4"
"53032",2016,"I_006_01","4"
"53037",2016,"I_006_01","4"
"53038",2018,"I_006_01","7"
"53040",2018,"I_006_01","7"
"60001",2017,"I_006_01","5"
"60001",2018,"I_006_01","5"
"60006",2017,"I_006_01","7"
"60011",2016,"I_006_01","4"
"60011",2017,"I_006_01","7"
"60011",2018,"I_006_01","7"
"60012",2017,"I_006_01","7"
"60014",2017,"I_006_01","5"
"60014",2018,"I_006_01","5"
"60015",2016,"I_006_01","4"
"60020",2017,"I_006_01","7"
"60020",2018,"I_006_01","7"
"60022",2016,"I_006_01","4"
"60022",2017,"I_006_01","7"
"60022",2018,"I_006_01","7"
"60023",2017,"I_006_01","7"
"60023",2018,"I_006_01","7"
"60024",2016,"I_006_01","4"
"60024",2018,"I_006_01","7"
"60027",2017,"I_006_01","7"
"60027",2018,"I_006_01","7"
"60031",2016,"I_006_01","4"
"60031",2018,"I_006_01","2"
"60034",2017,"I_006_01","7"
"60064",2016,"I_006_01","4"
"60064",2017,"I_006_01","7"
"60064",2018,"I_006_01","7"
"60113",2016,"I_006_01","4"
"60113",2017,"I_006_01","7"
"60113",2018,"I_006_01","7"
"60119",2016,"I_006_01","4"
"60119",2017,"I_006_01","7"
"60119",2018,"I_006_01","7"
"63027",2016,"I_006_01","4"
"63030",2016,"I_006_01","4"
"63033",2017,"I_006_01","7"
"63034",2017,"I_006_01","7"
"63034",2018,"I_006_01","7"
"70006",2017,"I_006_01","7"
"70006",2018,"I_006_01","7"
"70007",2017,"I_006_01","7"
"70007",2018,"I_006_01","7"
"70022",2017,"I_006_01","7"
"70022",2018,"I_006_01","7"
"70028",2017,"I_006_01","7"
"70028",2018,"I_006_01","7"
"70033",2016,"I_006_01","4"
"70033",2017,"I_006_01","7"
"70033",2018,"I_006_01","7"
"73025",2017,"I_006_01","7"
"73025",2018,"I_006_01","7"
"80001",2017,"I_006_01","7"
"80001",2018,"I_006_01","7"
"80009",2017,"I_006_01","7"
"80009",2018,"I_006_01","7"
"83026",2017,"I_006_01","7"
"83026",2018,"I_006_01","7"
"90001",2017,"I_006_01","7"
"90001",2018,"I_006_01","7"
"93025",2016,"I_006_01","4"
"100002",2016,"I_006_01","4"
"100002",2018,"I_006_01","7"
"100006",2017,"I_006_01","7"
"100006",2018,"I_006_01","7"
"100007",2016,"I_006_01","4"
"100008",2016,"I_006_01","4"
"100008",2018,"I_006_01","7"
"100012",2016,"I_006_01","4"
"100017",2016,"I_006_01","4"
"100018",2016,"I_006_01","4"
"100022",2017,"I_006_01","7"
"100022",2018,"I_006_01","7"
"100032",2016,"I_006_01","4"
"100034",2016,"I_006_01","4"
"100034",2017,"I_006_01","7"
"100034",2018,"I_006_01","7"
"100038",2016,"I_006_01","4"
"100052",2017,"I_006_01","7"
"100063",2016,"I_006_01","4"
"100068",2016,"I_006_01","4"
"100073",2016,"I_006_01","4"
"100084",2016,"I_006_01","4"
"100086",2016,"I_006_01","4"
"100086",2017,"I_006_01","7"
"100086",2018,"I_006_01","7"
"100087",2016,"I_006_01","4"
"100113",2016,"I_006_01","4"
"100126",2016,"I_006_01","4"
"100126",2017,"I_006_01","7"
"100126",2018,"I_006_01","7"
"100128",2017,"I_006_01","7"
"100128",2018,"I_006_01","7"
"100157",2017,"I_006_01","7"
"100161",2017,"I_006_01","7"
"100161",2018,"I_006_01","7"
"100167",2017,"I_006_01","7"
"100167",2018,"I_006_01","7"
"100173",2016,"I_006_01","4"
"100213",2016,"I_006_01","4"
"100226",2017,"I_006_01","5"
"100226",2018,"I_006_01","5"
"100231",2016,"I_006_01","4"
"100236",2016,"I_006_01","4"
"100246",2016,"I_006_01","4"
"100248",2016,"I_006_01","4"
"100249",2018,"I_006_01","5"
"100258",2016,"I_006_01","4"
"100288",2016,"I_006_01","4"
"100288",2017,"I_006_01","7"
"100288",2018,"I_006_01","7"
"103026",2016,"I_006_01","4"
"103027",2017,"I_006_01","7"
"103027",2018,"I_006_01","7"
"103028",2016,"I_006_01","4"
"103031",2016,"I_006_01","4"
"103032",2016,"I_006_01","4"
"103032",2017,"I_006_01","7"
"103032",2018,"I_006_01","7"
"103033",2016,"I_006_01","4"
"103034",2016,"I_006_01","4"
"103036",2016,"I_006_01","4"
"103037",2016,"I_006_01","4"
"103038",2016,"I_006_01","4"
"103039",2016,"I_006_01","4"
"103040",2016,"I_006_01","4"
"103042",2016,"I_006_01","4"
"103043",2016,"I_006_01","4"
"103044",2016,"I_006_01","4"
"103045",2017,"I_006_01","7"
"110003",2018,"I_006_01","2"
"110006",2017,"I_006_01","7"
"110006",2018,"I_006_01","7"
"110007",2017,"I_006_01","7"
"110007",2018,"I_006_01","7"
"110010",2017,"I_006_01","5"
"110010",2018,"I_006_01","5"
"110024",2016,"I_006_01","4"
"110024",2018,"I_006_01","7"
"110029",2016,"I_006_01","4"
"110035",2016,"I_006_01","4"
"110038",2017,"I_006_01","7"
"110038",2018,"I_006_01","7"
"110043",2016,"I_006_01","4"
"110043",2017,"I_006_01","7"
"110043",2018,"I_006_01","7"
"110054",2016,"I_006_01","4"
"110076",2016,"I_006_01","4"
"110076",2018,"I_006_01","7"
"110087",2016,"I_006_01","4"
"110115",2017,"I_006_01","7"
"110115",2018,"I_006_01","7"
"110122",2016,"I_006_01","4"
"110122",2017,"I_006_01","7"
"110122",2018,"I_006_01","7"
"110125",2017,"I_006_01","7"
"110125",2018,"I_006_01","7"
"110143",2017,"I_006_01","7"
"110143",2018,"I_006_01","7"
"110164",2016,"I_006_01","4"
"110165",2017,"I_006_01","7"
"110168",2017,"I_006_01","7"
"110168",2018,"I_006_01","7"
"110177",2016,"I_006_01","4"
"110177",2018,"I_006_01","7"
"110192",2016,"I_006_01","4"
"110198",2017,"I_006_01","7"
"110198",2018,"I_006_01","7"
"110200",2016,"I_006_01","4"
"113028",2017,"I_006_01","7"
"113028",2018,"I_006_01","7"
"113029",2016,"I_006_01","4"
"113030",2016,"I_006_01","4"
"113030",2018,"I_006_01","7"
"113032",2017,"I_006_01","7"
"113032",2018,"I_006_01","7"
"123025",2017,"I_006_01","7"
"123025",2018,"I_006_01","7"
"130002",2017,"I_006_01","7"
"130002",2018,"I_006_01","7"
"130007",2018,"I_006_01","7"
"130018",2017,"I_006_01","7"
"130028",2017,"I_006_01","7"
"130028",2018,"I_006_01","7"
"130049",2017,"I_006_01","5"
"130049",2018,"I_006_01","5"
"133027",2016,"I_006_01","4"
"140007",2016,"I_006_01","4"
"140008",2018,"I_006_01","7"
"140010",2017,"I_006_01","7"
"140010",2018,"I_006_01","7"
"140011",2016,"I_006_01","4"
"140015",2016,"I_006_01","4"
"140015",2017,"I_006_01","7"
"140015",2018,"I_006_01","7"
"140029",2017,"I_006_01","7"
"140029",2018,"I_006_01","7"
"140033",2017,"I_006_01","7"
"140046",2017,"I_006_01","7"
"140046",2018,"I_006_01","7"
"140052",2017,"I_006_01","7"
"140054",2017,"I_006_01","7"
"140054",2018,"I_006_01","7"
"140063",2017,"I_006_01","7"
"140063",2018,"I_006_01","7"
"140065",2017,"I_006_01","7"
"140065",2018,"I_006_01","7"
"140082",2017,"I_006_01","7"
"140082",2018,"I_006_01","7"
"140091",2017,"I_006_01","7"
"140091",2018,"I_006_01","7"
"140113",2017,"I_006_01","7"
"140113",2018,"I_006_01","7"
"140114",2017,"I_006_01","7"
"140114",2018,"I_006_01","7"
"140117",2016,"I_006_01","4"
"140119",2017,"I_006_01","7"
"140119",2018,"I_006_01","7"
"140125",2017,"I_006_01","7"
"140125",2018,"I_006_01","7"
"140127",2017,"I_006_01","7"
"140127",2018,"I_006_01","7"
"140133",2017,"I_006_01","7"
"140133",2018,"I_006_01","7"
"140135",2017,"I_006_01","5"
"140135",2018,"I_006_01","5"
"140148",2017,"I_006_01","7"
"140148",2018,"I_006_01","7"
"140150",2017,"I_006_01","7"
"140150",2018,"I_006_01","7"
"140158",2017,"I_006_01","7"
"140158",2018,"I_006_01","7"
"140166",2017,"I_006_01","7"
"140166",2018,"I_006_01","7"
"140172",2017,"I_006_01","7"
"140172",2018,"I_006_01","7"
"140180",2017,"I_006_01","7"
"140180",2018,"I_006_01","7"
"140182",2017,"I_006_01","7"
"140182",2018,"I_006_01","7"
"140186",2016,"I_006_01","4"
"140187",2017,"I_006_01","7"
"140187",2018,"I_006_01","7"
"140191",2017,"I_006_01","7"
"140191",2018,"I_006_01","7"
"140208",2016,"I_006_01","4"
"140208",2018,"I_006_01","7"
"140209",2017,"I_006_01","7"
"140209",2018,"I_006_01","7"
"140213",2016,"I_006_01","4"
"140213",2017,"I_006_01","7"
"140213",2018,"I_006_01","7"
"140217",2016,"I_006_01","4"
"140223",2016,"I_006_01","4"
"140224",2017,"I_006_01","7"
"140224",2018,"I_006_01","7"
"140239",2017,"I_006_01","5"
"140239",2018,"I_006_01","5"
"140240",2017,"I_006_01","7"
"140240",2018,"I_006_01","7"
"140252",2018,"I_006_01","7"
"140258",2016,"I_006_01","4"
"140276",2018,"I_006_01","5"
"140280",2017,"I_006_01","7"
"140280",2018,"I_006_01","7"
"140289",2017,"I_006_01","7"
"140289",2018,"I_006_01","7"
"143025",2016,"I_006_01","4"
"143026",2016,"I_006_01","4"
"143027",2016,"I_006_01","4"
"143028",2016,"I_006_01","4"
"150001",2017,"I_006_01","7"
"150001",2018,"I_006_01","7"
"150002",2016,"I_006_01","4"
"150008",2016,"I_006_01","4"
"150010",2017,"I_006_01","7"
"150010",2018,"I_006_01","7"
"150011",2017,"I_006_01","7"
"150011",2018,"I_006_01","7"
"150012",2017,"I_006_01","7"
"150012",2018,"I_006_01","7"
"150015",2017,"I_006_01","7"
"150015",2018,"I_006_01","7"
"150018",2017,"I_006_01","7"
"150018",2018,"I_006_01","7"
"150021",2016,"I_006_01","4"
"150023",2016,"I_006_01","4"
"150023",2018,"I_006_01","7"
"150034",2016,"I_006_01","4"
"150035",2016,"I_006_01","4"
"150035",2017,"I_006_01","7"
"150035",2018,"I_006_01","7"
"150042",2016,"I_006_01","4"
"150042",2017,"I_006_01","7"
"150042",2018,"I_006_01","7"
"150046",2017,"I_006_01","7"
"150046",2018,"I_006_01","7"
"150048",2017,"I_006_01","7"
"150051",2017,"I_006_01","7"
"150051",2018,"I_006_01","7"
"150058",2016,"I_006_01","4"
"150058",2017,"I_006_01","7"
"150059",2017,"I_006_01","7"
"150059",2018,"I_006_01","7"
"150061",2017,"I_006_01","7"
"150061",2018,"I_006_01","7"
"150084",2017,"I_006_01","7"
"150084",2018,"I_006_01","7"
"150088",2017,"I_006_01","7"
"150088",2018,"I_006_01","7"
"150089",2017,"I_006_01","7"
"150089",2018,"I_006_01","7"
"150090",2016,"I_006_01","4"
"150100",2018,"I_006_01","7"
"150109",2017,"I_006_01","7"
"150109",2018,"I_006_01","7"
"150112",2017,"I_006_01","7"
"150112",2018,"I_006_01","7"
"150115",2017,"I_006_01","7"
"150115",2018,"I_006_01","7"
"150125",2016,"I_006_01","4"
"150162",2017,"I_006_01","7"
"150162",2018,"I_006_01","7"
"153025",2016,"I_006_01","4"
"153028",2016,"I_006_01","4"
"153030",2016,"I_006_01","4"
"153030",2017,"I_006_01","7"
"153030",2018,"I_006_01","7"
"153037",2017,"I_006_01","7"
"153037",2018,"I_006_01","7"
"153039",2017,"I_006_01","7"
"153039",2018,"I_006_01","7"
"153042",2017,"I_006_01","7"
"153042",2018,"I_006_01","7"
"153043",2017,"I_006_01","7"
"153043",2018,"I_006_01","7"
"160030",2017,"I_006_01","7"
"160030",2018,"I_006_01","7"
"160033",2016,"I_006_01","4"
"160033",2018,"I_006_01","7"
"160045",2017,"I_006_01","7"
"160045",2018,"I_006_01","7"
"160057",2017,"I_006_01","7"
"160057",2018,"I_006_01","7"
"160064",2017,"I_006_01","7"
"160064",2018,"I_006_01","7"
"160067",2016,"I_006_01","4"
"160069",2017,"I_006_01","7"
"160069",2018,"I_006_01","7"
"160079",2017,"I_006_01","7"
"160079",2018,"I_006_01","7"
"160082",2016,"I_006_01","4"
"160082",2017,"I_006_01","7"
"160082",2018,"I_006_01","7"
"160083",2017,"I_006_01","7"
"160083",2018,"I_006_01","7"
"160089",2017,"I_006_01","7"
"160089",2018,"I_006_01","7"
"160110",2017,"I_006_01","7"
"160110",2018,"I_006_01","7"
"160117",2017,"I_006_01","7"
"160117",2018,"I_006_01","7"
"160146",2017,"I_006_01","7"
"160146",2018,"I_006_01","7"
"160153",2016,"I_006_01","4"
"170006",2017,"I_006_01","7"
"170006",2018,"I_006_01","7"
"170012",2017,"I_006_01","7"
"170012",2018,"I_006_01","7"
"170016",2017,"I_006_01","7"
"170016",2018,"I_006_01","7"
"170020",2017,"I_006_01","7"
"170020",2018,"I_006_01","7"
"170023",2017,"I_006_01","7"
"170023",2018,"I_006_01","7"
"170040",2017,"I_006_01","7"
"170040",2018,"I_006_01","7"
"170103",2017,"I_006_01","7"
"170103",2018,"I_006_01","7"
"170120",2017,"I_006_01","7"
"170120",2018,"I_006_01","7"
"170137",2017,"I_006_01","7"
"170137",2018,"I_006_01","7"
"170142",2017,"I_006_01","7"
"170142",2018,"I_006_01","7"
"170182",2017,"I_006_01","7"
"170182",2018,"I_006_01","7"
"170185",2017,"I_006_01","7"
"170185",2018,"I_006_01","7"
"170200",2017,"I_006_01","7"
"170200",2018,"I_006_01","7"
"173025",2016,"I_006_01","4"
"173025",2017,"I_006_01","7"
"173025",2018,"I_006_01","7"
"173026",2016,"I_006_01","4"
"173027",2016,"I_006_01","4"
"173028",2016,"I_006_01","4"
"173028",2018,"I_006_01","7"
"173032",2018,"I_006_01","7"
"173033",2018,"I_006_01","7"
"180009",2017,"I_006_01","5"
"180009",2018,"I_006_01","5"
"180018",2017,"I_006_01","7"
"180018",2018,"I_006_01","7"
"180027",2017,"I_006_01","7"
"180027",2018,"I_006_01","7"
"180029",2017,"I_006_01","7"
"180029",2018,"I_006_01","7"
"180038",2017,"I_006_01","7"
"180038",2018,"I_006_01","7"
"180040",2016,"I_006_01","4"
"180040",2018,"I_006_01","2"
"180044",2016,"I_006_01","4"
"180044",2017,"I_006_01","7"
"180044",2018,"I_006_01","7"
"180056",2017,"I_006_01","5"
"180056",2018,"I_006_01","5"
"180080",2017,"I_006_01","7"
"180080",2018,"I_006_01","7"
"180093",2017,"I_006_01","7"
"180093",2018,"I_006_01","7"
"180102",2017,"I_006_01","7"
"180102",2018,"I_006_01","7"
"180130",2017,"I_006_01","7"
"180130",2018,"I_006_01","7"
"180132",2017,"I_006_01","7"
"180132",2018,"I_006_01","7"
"183026",2016,"I_006_01","4"
"183027",2016,"I_006_01","4"
"183027",2017,"I_006_01","7"
"183027",2018,"I_006_01","7"
"183028",2017,"I_006_01","7"
"183028",2018,"I_006_01","7"
"183029",2016,"I_006_01","4"
"183030",2016,"I_006_01","4"
"190002",2017,"I_006_01","7"
"190002",2018,"I_006_01","7"
"190004",2017,"I_006_01","7"
"190004",2018,"I_006_01","7"
"190008",2017,"I_006_01","7"
"190008",2018,"I_006_01","7"
"190014",2017,"I_006_01","7"
"190014",2018,"I_006_01","7"
"190017",2017,"I_006_01","7"
"190017",2018,"I_006_01","7"
"190019",2016,"I_006_01","4"
"190020",2017,"I_006_01","7"
"190020",2018,"I_006_01","7"
"190025",2017,"I_006_01","7"
"190025",2018,"I_006_01","7"
"190027",2016,"I_006_01","4"
"190027",2017,"I_006_01","7"
"190027",2018,"I_006_01","7"
"190036",2017,"I_006_01","7"
"190036",2018,"I_006_01","7"
"190039",2017,"I_006_01","7"
"190039",2018,"I_006_01","7"
"190041",2016,"I_006_01","4"
"190041",2017,"I_006_01","7"
"190041",2018,"I_006_01","7"
"190045",2017,"I_006_01","7"
"190045",2018,"I_006_01","7"
"190046",2016,"I_006_01","4"
"190060",2016,"I_006_01","4"
"190060",2017,"I_006_01","7"
"190064",2016,"I_006_01","4"
"190064",2017,"I_006_01","7"
"190064",2018,"I_006_01","7"
"190065",2017,"I_006_01","7"
"190065",2018,"I_006_01","7"
"190102",2017,"I_006_01","7"
"190102",2018,"I_006_01","7"
"190111",2016,"I_006_01","4"
"190125",2017,"I_006_01","7"
"190125",2018,"I_006_01","2"
"190140",2017,"I_006_01","5"
"190144",2017,"I_006_01","7"
"190144",2018,"I_006_01","7"
"190146",2017,"I_006_01","7"
"190146",2018,"I_006_01","7"
"190160",2017,"I_006_01","7"
"190160",2018,"I_006_01","7"
"190167",2017,"I_006_01","7"
"190167",2018,"I_006_01","7"
"190176",2017,"I_006_01","7"
"190176",2018,"I_006_01","7"
"190190",2017,"I_006_01","2"
"190190",2018,"I_006_01","7"
"190204",2017,"I_006_01","7"
"190204",2018,"I_006_01","7"
"193028",2017,"I_006_01","7"
"193031",2016,"I_006_01","4"
"193044",2017,"I_006_01","7"
"193044",2018,"I_006_01","7"
"193050",2016,"I_006_01","4"
"193050",2017,"I_006_01","7"
"193050",2018,"I_006_01","7"
"193058",2017,"I_006_01","7"
"193058",2018,"I_006_01","7"
"193067",2017,"I_006_01","7"
"193067",2018,"I_006_01","7"
"193069",2017,"I_006_01","7"
"193069",2018,"I_006_01","7"
"193070",2017,"I_006_01","2"
"193070",2018,"I_006_01","7"
"193074",2017,"I_006_01","7"
"193074",2018,"I_006_01","7"
"193078",2017,"I_006_01","7"
"193078",2018,"I_006_01","7"
"193079",2016,"I_006_01","4"
"193079",2018,"I_006_01","7"
"193080",2017,"I_006_01","7"
"193080",2018,"I_006_01","7"
"193086",2017,"I_006_01","7"
"193086",2018,"I_006_01","7"
"193090",2017,"I_006_01","7"
"193090",2018,"I_006_01","7"
"193092",2017,"I_006_01","7"
"193092",2018,"I_006_01","7"
"193093",2016,"I_006_01","4"
"193094",2017,"I_006_01","7"
"193094",2018,"I_006_01","7"
"193096",2018,"I_006_01","7"
"193097",2018,"I_006_01","7"
"193098",2017,"I_006_01","5"
"200018",2017,"I_006_01","7"
"200018",2018,"I_006_01","7"
"200024",2017,"I_006_01","7"
"200024",2018,"I_006_01","7"
"200033",2016,"I_006_01","4"
"200039",2017,"I_006_01","7"
"200039",2018,"I_006_01","7"
"203025",2016,"I_006_01","4"
"213028",2016,"I_006_01","4"
"213029",2016,"I_006_01","4"
"220046",2017,"I_006_01","7"
"220046",2018,"I_006_01","7"
"220065",2017,"I_006_01","7"
"220065",2018,"I_006_01","7"
"220066",2016,"I_006_01","4"
"220074",2016,"I_006_01","4"
"223026",2016,"I_006_01","4"
"223027",2016,"I_006_01","4"
"223029",2016,"I_006_01","4"
"223030",2016,"I_006_01","4"
"223030",2017,"I_006_01","7"
"223030",2018,"I_006_01","7"
"223032",2016,"I_006_01","4"
"223032",2017,"I_006_01","7"
"223032",2018,"I_006_01","7"
"223034",2016,"I_006_01","4"
"230002",2017,"I_006_01","7"
"230002",2018,"I_006_01","7"
"230013",2017,"I_006_01","5"
"230013",2018,"I_006_01","5"
"230015",2017,"I_006_01","7"
"230015",2018,"I_006_01","7"
"230019",2016,"I_006_01","4"
"230019",2017,"I_006_01","7"
"230019",2018,"I_006_01","7"
"230024",2017,"I_006_01","7"
"230024",2018,"I_006_01","7"
"230029",2017,"I_006_01","7"
"230029",2018,"I_006_01","7"
"230030",2017,"I_006_01","7"
"230030",2018,"I_006_01","7"
"230031",2017,"I_006_01","7"
"230031",2018,"I_006_01","7"
"230036",2017,"I_006_01","7"
"230036",2018,"I_006_01","7"
"230038",2017,"I_006_01","7"
"230038",2018,"I_006_01","7"
"230041",2017,"I_006_01","7"
"230041",2018,"I_006_01","7"
"230046",2017,"I_006_01","7"
"230046",2018,"I_006_01","7"
"230047",2016,"I_006_01","4"
"230054",2016,"I_006_01","4"
"230066",2017,"I_006_01","7"
"230066",2018,"I_006_01","7"
"230070",2016,"I_006_01","4"
"230077",2017,"I_006_01","5"
"230077",2018,"I_006_01","5"
"230078",2017,"I_006_01","7"
"230078",2018,"I_006_01","7"
"230093",2017,"I_006_01","5"
"230093",2018,"I_006_01","5"
"230097",2017,"I_006_01","7"
"230097",2018,"I_006_01","7"
"230105",2017,"I_006_01","7"
"230105",2018,"I_006_01","7"
"230117",2017,"I_006_01","7"
"230117",2018,"I_006_01","7"
"230130",2016,"I_006_01","4"
"230132",2017,"I_006_01","7"
"230132",2018,"I_006_01","7"
"230141",2017,"I_006_01","7"
"230141",2018,"I_006_01","7"
"230146",2016,"I_006_01","4"
"230146",2017,"I_006_01","7"
"230151",2017,"I_006_01","7"
"230151",2018,"I_006_01","7"
"230156",2016,"I_006_01","4"
"230156",2017,"I_006_01","7"
"230156",2018,"I_006_01","7"
"230165",2016,"I_006_01","4"
"230195",2016,"I_006_01","4"
"230195",2017,"I_006_01","7"
"230195",2018,"I_006_01","7"
"230197",2017,"I_006_01","7"
"230197",2018,"I_006_01","7"
"230207",2017,"I_006_01","7"
"230207",2018,"I_006_01","7"
"230230",2016,"I_006_01","4"
"230244",2017,"I_006_01","7"
"230244",2018,"I_006_01","7"
"230254",2016,"I_006_01","4"
"230259",2017,"I_006_01","7"
"230259",2018,"I_006_01","7"
"230269",2016,"I_006_01","4"
"230270",2016,"I_006_01","4"
"230270",2017,"I_006_01","7"
"230270",2018,"I_006_01","7"
"230275",2017,"I_006_01","7"
"230275",2018,"I_006_01","7"
"230301",2017,"I_006_01","5"
"230301",2018,"I_006_01","5"
"233026",2016,"I_006_01","4"
"233027",2016,"I_006_01","4"
"240001",2017,"I_006_01","7"
"240001",2018,"I_006_01","7"
"240004",2017,"I_006_01","7"
"240004",2018,"I_006_01","7"
"240019",2016,"I_006_01","4"
"240036",2017,"I_006_01","7"
"240036",2018,"I_006_01","7"
"240038",2017,"I_006_01","7"
"240038",2018,"I_006_01","7"
"240047",2016,"I_006_01","4"
"240047",2017,"I_006_01","7"
"240047",2018,"I_006_01","7"
"240052",2017,"I_006_01","7"
"240052",2018,"I_006_01","7"
"240057",2016,"I_006_01","4"
"240063",2017,"I_006_01","5"
"240063",2018,"I_006_01","5"
"240064",2017,"I_006_01","5"
"240064",2018,"I_006_01","5"
"240080",2016,"I_006_01","4"
"240084",2017,"I_006_01","7"
"240084",2018,"I_006_01","7"
"240100",2017,"I_006_01","7"
"240100",2018,"I_006_01","7"
"240106",2017,"I_006_01","7"
"240106",2018,"I_006_01","7"
"240196",2017,"I_006_01","5"
"240196",2018,"I_006_01","5"
"250001",2017,"I_006_01","5"
"250001",2018,"I_006_01","5"
"250004",2016,"I_006_01","4"
"250019",2016,"I_006_01","4"
"250034",2017,"I_006_01","7"
"250034",2018,"I_006_01","7"
"250040",2017,"I_006_01","7"
"250040",2018,"I_006_01","7"
"250078",2016,"I_006_01","4"
"250081",2017,"I_006_01","7"
"250081",2018,"I_006_01","7"
"250082",2017,"I_006_01","7"
"250082",2018,"I_006_01","7"
"250084",2017,"I_006_01","7"
"250084",2018,"I_006_01","7"
"250099",2017,"I_006_01","7"
"250099",2018,"I_006_01","7"
"250141",2017,"I_006_01","7"
"250141",2018,"I_006_01","7"
"250152",2018,"I_006_01","7"
"253027",2017,"I_006_01","5"
"260005",2017,"I_006_01","7"
"260015",2017,"I_006_01","7"
"260015",2018,"I_006_01","7"
"260017",2017,"I_006_01","7"
"260017",2018,"I_006_01","7"
"260023",2016,"I_006_01","4"
"260023",2017,"I_006_01","7"
"260023",2018,"I_006_01","7"
"260025",2017,"I_006_01","7"
"260025",2018,"I_006_01","7"
"260027",2016,"I_006_01","4"
"260027",2017,"I_006_01","7"
"260027",2018,"I_006_01","7"
"260040",2017,"I_006_01","7"
"260040",2018,"I_006_01","7"
"260047",2017,"I_006_01","7"
"260047",2018,"I_006_01","7"
"260057",2017,"I_006_01","7"
"260057",2018,"I_006_01","7"
"260062",2017,"I_006_01","7"
"260062",2018,"I_006_01","7"
